"","X","dvcat","weight","airbag","seatbelt","frontal","sex","ageOFocc","yearacc","yearVeh","abcat","occRole","deploy","injSeverity","dead"
"110491",19261.6037962474,4,51.9930559917662,1,0,1,1,24.1390479076654,2001,1996,1,0.467186173424125,1,4,"0"
"110501",19948.3763083459,4,27.0722310006481,1,0,1,1,18.2481196855661,2001,1995.24811968557,1,0.751880314433947,1,4,"0"
"11051",19077.6631085528,4,33.6524245368986,1,0,1,1,28.1377585097216,2001,1996,1,0.830705319065601,1,4,"0"
"11052",22999.8948973743,3.3569785351865,45.8898454415367,1,0,1,1,21.572085859254,2001.64302146481,1998.57208585925,1,0,1,4,"0"
"110531",21928.1435833746,3.55377458990552,54.9715897745721,1,0,1,1,20.7849016403779,2001.44622541009,1997.78490164038,1,0,1,4,"0"
"11054",19506.8584714518,3.01572539424524,60.6443655254662,1,0,1,1,24.9056476345286,2001,1996.98427460575,1,0,1,4,"0"
"110551",19713.226394176,4,52.3906927107208,1,0,1,1,18.6406904938631,2001,1995.64069049386,1,0.359309506136924,1,4,"0"
"110561",19006.4308308554,4,26.5498907293251,1,0,1,1,29.6862862857524,2001,1996,1,0.971480571432039,1,4,"0"
"110571",19511.6534273052,2.48295252164826,52.5685943227477,1,0,1,1,28.1022848701105,2001,1997.51704747835,1,0,1,4,"0"
"11058",19508.8422424844,2.79530639061704,57.3032542685141,1,0,1,1,26.2281616562977,2001,1997.20469360938,1,0,1,4,"0"
"110591",19507.0178653728,2.99801495857537,60.3759107415858,1,0,1,1,25.0119102485478,2001,1997.00198504142,1,0,1,4,"0"
"110601",20266.2048413018,4,68.8939779645051,1,0,1,0.522854135837406,18.5228541358374,2001,1996.95429172833,1,0,1,4,"0"
"110611",5474.96859144699,2.66768792876974,165.969064714816,0,1,1,1,36.3231207123026,1997.66768792877,1989.66462414246,2,1,0,4,"0"
"11062",2786.65830878308,2,20.0179267373562,0,1,1,1,41.0521124424413,1997,1989.53908433183,2,1,0,4,"0"
"110631",2979.56564223394,2.83510485477746,25.6804099360704,0,1,1,1,37.1542660165578,1997,1989.32979029045,2,1,0,4,"0"
"110641",3528.06057354994,2.37263020779938,14.5218216537833,0,1,1,1,40.3915885454044,1997,1990.2547395844,2,1,0,4,"0"
"110651",6135.94005904766,2.96093170321546,236.432318032019,0,1,1,1,33.3906829678454,1997.96093170322,1989.07813659357,2,1,0,4,"0"
"110661",3496.1176332687,2.39956354699098,15.1716692617983,0,1,1,1,40.2030551710632,1997,1990.20087290602,2,1,0,4,"0"
"11067",5103.99710848089,2.50310430722311,126.421430877328,0,1,1,1,37.9689569277689,1997.50310430722,1989.99379138555,2,1,0,4,"0"
"11068",4152.32452570647,2.53001315612346,19.0129446522594,0,1,1,1,47.2401052489877,1997.53001315612,1986.22988159489,2,1,0,4,"0"
"11069",3064.01724200929,2.99558544834144,24.2270991342049,0,1,1,1,62.9117089668289,1997,1991.99558544834,2,1,0,4,"0"
"110701",3664.30660857819,2.33592680376023,11.8393694477462,0,1,1,1,49.7185360752046,1997,1991.33592680376,2,1,0,4,"0"
"110711",4277.7762437705,2.89469838305376,28.2894427696491,0,1,1,1,50.1575870644301,1997.89469838305,1982.94771455252,2,1,0,4,"0"
"110721",3630.38261874812,2.37320591346361,12.5394338488584,0,1,1,1,50.4641182692721,1997,1991.37320591346,2,1,0,4,"0"
"110731",5821.13824925059,2.82126807863824,202.872685346262,0,1,1,1,34.7873192136176,1997.82126807864,1989.35746384272,2,1,0,4,"0"
"110741",3247.15011532884,2,14.3804079090279,0,1,1,1,41.8101236466318,1997,1990.10759273497,2,1,0,4,"0"
"110751",2178.36218153825,2,27.4649232350042,0,1,1,1,40.0508019449189,1997,1988.78810145869,2,1,0,4,"0"
"110761",3927.36940519651,2.0359448522795,6.39827739579976,0,1,1,1,42.7483860340435,1997,1990.92811029544,2,1,0,4,"0"
"110771",3589.72955940478,2.32063274923712,13.2672269735932,0,1,1,1,40.7555707553402,1997,1990.35873450153,2,1,0,4,"0"
"110781",4048.37664981931,2.22783909831196,11.3265431437386,0,1,1,1,44.8227127864957,1997.22783909831,1988.94944811519,2,1,0,4,"0"
"110791",5877.00562329404,2.84605395887047,208.828459721334,0,1,1,1,34.5394604112953,1997.84605395887,1989.30789208226,2,1,0,4,"0"
"110801",3689.54035195522,2.30819741543382,11.3186392643701,0,1,1,1,49.1639483086765,1997,1991.30819741543,2,1,0,4,"0"
"110811",15959.6831968853,3,10.3930478191775,0,0,1,1,46.5519743505865,2000,1989,2,1,0,4,"0"
"11082",17426.1343085831,3,23.502499710712,0,0,1,1,39.3164919447154,2000.66835080553,1989.66835080553,2,1,0,4,"0"
"11083",16237.1642981861,3,8.96825782308649,0,0,1,1,44.6850283499807,2000,1988.12335223332,2,1,0,4,"0"
"11084",12715.7162482117,3,15.9016042550081,0,0,1,1,41.5254523572512,1999.25424205954,1988.25424205954,2,1,0,4,"0"
"110851",16299.9782946687,3,12.1900738554892,0,0,1,1,44.7859237752855,2000.12140762247,1989.12140762247,2,1,0,4,"0"
"11086",14389.139979508,3,12.7785786200787,0,0,1,1,43.7711563133635,1999.62852605223,1988.62852605223,2,1,0,4,"0"
"11087",15484.4817248005,3,14.1500073566908,0,0,1,1,49.456185027957,2000,1989,2,1,0,4,"0"
"110881",16404.9182124417,3,8.33122510187537,0,0,1,1,43.5064294207841,2000,1987.33761961386,2,1,0,4,"0"
"11089",15689.6165393156,3,47.2523363677072,0,0,1,1,46.6401127188001,2000,1987.0796618436,2,1,0,4,"0"
"110901",15478.7637141661,3,14.195214149705,0,0,1,1,49.4911308530718,2000,1989,2,1,0,4,"0"
"110911",12544.0090442835,3,16.2220526803177,0,0,1,1,41.2950244387612,1999.21583740646,1988.21583740646,2,1,0,4,"0"
"11092",15007.5921235939,3,17.920313302365,0,0,1,1,52.3707127664238,2000,1989,2,1,0,4,"0"
"110931",16208.9248858378,3,9.07549484210588,0,0,1,1,44.8834317154251,2000,1988.25562114362,2,1,0,4,"0"
"11094",15292.5207173277,3,11.0926450758431,0,0,1,1,44.983476695139,1999.83057944919,1988.83057944919,2,1,0,4,"0"
"110951",15228.0796568014,3,11.2129081509997,0,0,1,1,44.8969979737885,1999.81616632896,1988.81616632896,2,1,0,4,"0"
"11096",15656.3081866,3,10.4137270164445,0,0,1,1,45.4716728068888,1999.91194546781,1988.91194546781,2,1,0,4,"0"
"110971",16477.6279113134,3,8.05511555452914,0,0,1,1,42.9955884451047,2000,1986.9970589634,2,1,0,4,"0"
"11098",16313.9699846371,3,8.67659407466377,0,0,1,1,44.1454099440016,2000,1987.76360662933,2,1,0,4,"0"
"110991",18045.1195640031,3,29.7203103167894,0,0,1,1,36.3102498105727,2000.96897501894,1989.96897501894,2,1,0,4,"0"
"11100",15810.4819090108,3,34.6509945021465,0,0,1,1,46.425431777956,2000,1987.72370466613,2,1,0,4,"0"
"11101",7490.08293744177,3,15.8504485308026,0,1,0,1,16.2598321530968,1998,1982.55899291858,2,1,0,4,"0"
"111021",7535.12322716578,3,14.0207639228147,0,1,0,1,19.2361084127333,1998,1984.01852211636,2,1,0,4,"0"
"111031",6513.95506222802,3,40.7073955857659,0,1,0,1,17.6818189683836,1998,1986.09090804216,2,1,0,4,"0"
"111041",5964.95922401687,3.05908817308955,50.7104879697224,0,1,0,1,17.5317935578059,1998,1987.05908817309,2,1,0,4,"0"
"11105",5663.7436959534,3.23523760470562,45.6320998562135,0,1,0,1,19.1171384423506,1998,1987.23523760471,2,1,0,4,"0"
"111061",5074.30502612516,3.57993858121336,35.694370703461,0,1,0,1,22.2194472309202,1998,1987.57993858121,2,1,0,4,"0"
"11107",5202.7643682682,3.50481615890749,37.8601501385466,0,1,0,1,21.5433454301674,1998,1987.50481615891,2,1,0,4,"0"
"111081",7708.73955044872,3,9.48357305728259,0,1,0,1,19.5003646125551,1998,1983.66618051659,2,1,0,4,"0"
"111091",9595.94499260001,3,117.588952472226,0,1,0,1,22.4739953363314,1998.78199933376,1984.65400199872,2,1,0,4,"0"
"11110",7223.41866806988,3,22.6970952265798,0,1,0,1,16.3984310457017,1998,1983.39058627421,2,1,0,4,"0"
"111111",10405.6850912389,3,132.53954591047,0,1,0,1,23.7296844569501,1998.96138349385,1984.11584951845,2,1,0,4,"0"
"111121",6178.20594740007,3,49.5330948046792,0,1,0,1,16.9416809005197,1998,1986.65008540312,2,1,0,4,"0"
"111131",6231.36735483748,2.49428943474777,67.4260181292101,0,1,0,1,20.0342633915134,1998,1989.02284226101,2,1,0,4,"0"
"111141",7616.43947996292,3,12.6062245994149,0,1,0,1,16.1941582744475,1998,1982.16494964669,2,1,0,4,"0"
"111151",7863.16369033232,3,5.44793986537543,0,1,0,1,19.7354089654982,1998,1983.352788046,2,1,0,4,"0"
"111161",5777.26253051218,3.16885232133791,47.5459875757112,0,1,0,1,18.5196708920412,1998,1987.16885232134,2,1,0,4,"0"
"11117",6837.81177092367,3,32.2439074030304,0,1,0,1,18.1747515539173,1998,1985.43366459478,2,1,0,4,"0"
"11118",7859.26027936069,3,5.54994940151816,0,1,0,1,19.7294677007012,1998,1983.3607097324,2,1,0,4,"0"
"111191",6213.84546570014,3,48.6180446152292,0,1,0,1,16.9231572423596,1998,1986.53894345416,2,1,0,4,"0"
"11120",5257.0240524821,3.47308534942567,38.7749493759105,0,1,0,1,21.2577681448311,1998,1987.47308534943,2,1,0,4,"0"
"11121",3492.31438683998,2,29.9463303193284,1,0,0,1,38.6565772090107,1997.2239037985,1992.89561519399,1,1,1,3.77609620150179,"0"
"11122",4074.87953286315,2.47955466690473,37.411170369651,1,0,0,1,27.2862346633337,1997.5204453331,1993.12267199857,1,1,1,3.47955466690473,"0"
"111231",5278.09807289927,2,34.29915049287,1,0,0,1,33.1076722198632,1998,1993.32301665959,1,1,1,3.89232778013684,"0"
"11124",4197.55795796355,2,44.9244309076291,1,0,0,1,31.3180154780857,1997.73180154781,1995.46360309562,1,1,1,3.26819845219143,"0"
"111251",3229.46874150354,2.90761076379567,26.6357142427438,1,0,0,1,21.2934493068606,1997.0923892362,1990.55433541723,1,1,1,3.90761076379567,"0"
"111261",5169.88803154044,2,40.7148371261114,1,0,0,1,33.4847106914967,1998,1994.45413207449,1,1,1,3.51528930850327,"0"
"11127",4209.65265106573,2,39.1079518947416,1,0,0,1,36.4728990835138,1997.58785015275,1994.35140061099,1,1,1,3.41214984725229,"0"
"11128",5083.89146116748,2,45.8135048663518,1,0,0,1,33.784350309521,1998,1995.35305092856,1,1,1,3.21564969047904,"0"
"11129",4257.58135189069,2,45.2563169279849,1,0,0,1,31.5132770068012,1997.75132770068,1995.50265540136,1,1,1,3.24867229931988,"0"
"111301",4988.42177312635,2,49.2973366546177,1,0,0,1,33.8907669913024,1997.98907669913,1995.97815339826,1,1,1,3.01092330086976,"0"
"11131",5064.05969201657,2,46.9893145662403,1,0,0,1,33.8534505504649,1998,1995.56035165139,1,1,1,3.14654944953509,"0"
"11132",5253.61119492375,2,35.7509578643911,1,0,0,1,33.192992352182,1998,1993.57897705655,1,1,1,3.80700764781795,"0"
"111331",6204.97627872135,1.38769343751483,23.368737416376,1,0,0,1,34.6123065624852,1998,1995.38769343751,1,1,1,3.61230656248517,"0"
"11134",4846.16469253367,2.08903053542599,47.2418343312482,1,0,0,1,32.7535725040361,1997.91096946457,1995.46581678744,1,1,1,3.08903053542599,"0"
"11135",4920.81111062714,2.05123488069512,48.1932643477771,1,0,0,1,33.2827116702683,1997.9487651193,1995.69259071583,1,1,1,3.05123488069512,"0"
"111361",5685.86311506853,1.65638555120677,34.8281873730892,1,0,0,1,34.3436144487932,1998,1995.65638555121,1,1,1,3.34361444879323,"0"
"11137",5233.88431494799,2,36.9205487691422,1,0,0,1,33.2617271256167,1998,1993.78518137685,1,1,1,3.73827287438326,"0"
"111381",5297.84306796826,1.85722408490255,43.3937499965804,1,0,0,1,34.1427759150974,1998,1995.8572240849,1,1,1,3.14277591509745,"0"
"111391",2338.17494285526,2,34.6433856546656,1,0,0,1,25.2692743749358,1997.12692743749,1994.25385487499,1,1,1,3.87307256250642,"0"
"11140",5191.27064195811,2,39.4470792903526,1,0,0,1,33.4102068224456,1998,1994.23062046734,1,1,1,3.58979317755438,"0"
"111411",19667.5020329568,3,20.9317770289992,1,1,1,1,48.5992408047896,2000.69084007316,2001.38168014633,1,1,1,4,"0"
"111421",18317.2904328781,3,19.4573791450927,1,1,1,1,45.8339591810945,2000.43945083464,2000.87890166929,1,1,1,4,"0"
"111431",21432.5091959371,3,24.7931869036139,1,1,1,1,49.9592243342195,2001.10740924557,2001.89259075443,1,1,1,3.8925907544326,"0"
"11144",21083.7353398032,3.19667041883804,20.4488728599659,1,1,1,1,48.6566028797533,2001,2001.60665916232,1,1,1,4,"0"
"11145",19712.9031790509,3,20.9813539647359,1,1,1,1,48.6922239749692,2000.69929308863,2001.39858617727,1,1,1,4,"0"
"111461",22356.343904241,3.40904689906165,30.7762268159946,1,1,1,1,45.0462027159519,2001.40904689906,2001.18190620188,1,1,1,4,"0"
"111471",21058.333666373,3.566525910981,32.3238201027667,1,1,1,1,52.566525910981,2001,2001.43347408902,1,1,1,4,"0"
"111481",20859.4416019432,3.98436638247222,39.3886667947402,1,1,1,1,52.9843663824722,2001,2001.01563361753,1,1,1,4,"0"
"111491",23074.5141444807,3.69471525237896,36.3850392649695,1,1,1,1,40.1898407095578,2001.69471525238,2000.61056949524,1,1,1,4,"0"
"111501",22893.3569184574,3.62265589437447,34.9702258299239,1,1,1,1,41.4148497956339,2001.62265589437,2000.75468821125,1,1,1,4,"0"
"111511",21118.1463010097,3.44086911552586,30.1992150052112,1,1,1,1,52.4408691155259,2001,2001.55913088447,1,1,1,4,"0"
"11152",21061.6705768015,3.21443592850119,20.2414605346486,1,1,1,1,48.3545892154798,2001,2001.571128143,1,1,1,4,"0"
"111531",21523.418331204,3.07773203309625,24.2711907376963,1,1,1,1,50.6785554373637,2001.0777320331,2001.84453593381,1,1,1,4,"0"
"111541",20147.2850721078,3.95065614162013,11.646089546485,1,1,1,1,35.8388455924578,2001,2000.09868771676,1,1,1,4,"0"
"111551",21244.1476484037,3,22.6534352927482,1,1,1,1,51.828267386416,2000.98438794422,2001.96877588844,1,1,1,4,"0"
"111561",18169.6743555397,3,19.2961860165152,1,1,1,1,45.531636177795,2000.41196692525,2000.82393385051,1,1,1,4,"0"
"11157",21940.3717161198,3.24358461261727,27.5275402839787,1,1,1,1,47.8590615855064,2001.24358461262,2001.51283077477,1,1,1,4,"0"
"111581",20392.0723742219,3.75356491608545,13.9471296046023,1,1,1,1,39.1893964265473,2001,2000.49287016783,1,1,1,4,"0"
"111591",20572.2906574835,3.60846162843518,15.6412104879193,1,1,1,1,41.6561523166019,2001,2000.78307674313,1,1,1,4,"0"
"11160",20689.4049843922,3.51416667923331,16.7421040198511,1,1,1,1,43.2591664530337,2001,2000.97166664153,1,1,1,4,"0"
"11161",23550.3023208578,1,46.047580320782,1,0,0,0,73.6442276530433,2001.92884553061,1995.07115446939,1,1,1,4,"0"
"11162",23643.8394718431,1.72678093984723,61.0300362526317,1,0,0,0,62.3715049624443,2002,1994.63660953008,1,1,1,4,"0"
"111631",18729.9019627972,1,34.6678460936148,1,0,0,0,69.2881817845628,2001.05763635691,1995.94236364309,1,1,1,4,"0"
"111641",24177.9335721973,1,489.80995732474,1,0,0,0,31.1670924145728,2002,1994.17629023874,1,1,1,4,"0"
"11165",24073.9091754062,1,292.893239334058,1,0,0,0,50.2138129537925,2002,1994.54257332603,1,1,1,4,"0"
"111661",23617.142339685,1.79142290633172,62.2799533165531,1,0,0,0,61.3372334986925,2002,1994.60428854683,1,1,1,4,"0"
"111671",23842.8489769869,1.24491773126647,51.7127292516827,1,0,0,0,70.0813162997365,2002,1994.87754113437,1,1,1,4,"0"
"11168",24008.5512407236,1,169.171589515742,1,0,0,0,62.1807587407529,2002,1994.77270689886,1,1,1,4,"0"
"111691",22103.14072061,1,42.6312013540343,1,0,0,0,72.336472727824,2001.66729454556,1995.33270545444,1,1,1,4,"0"
"111701",23948.2929446185,1,55.1034836987074,1,0,0,0,73.2139678867534,2002,1994.98488399782,1,1,1,4,"0"
"11171",23531.125094085,1.99969710875303,66.3071432944986,1,0,0,0,58.0048462599516,2002,1994.50015144562,1,1,1,4,"0"
"11172",23963.6843991,1,84.2392902507959,1,0,0,0,70.395814249292,2002,1994.93068873556,1,1,1,4,"0"
"111731",19797.5907339957,2.62668076343834,72.2954727422921,1,0,0,0,75.6266807634383,2001.18665961828,1992.55997885484,1,1,1,4,"0"
"11174",24077.2324005589,1,299.184057742009,1,0,0,0,49.6053351089358,2002,1994.53087182902,1,1,1,4,"0"
"11175",19384.6454469569,1,36.2135282534478,1,0,0,0,69.879853105871,2001.17597062117,1995.82402937883,1,1,1,4,"0"
"11176",23496.4732023026,2.08359999442473,67.9294894918173,1,0,0,0,56.6624000892043,2002,1994.45820000279,1,1,1,4,"0"
"111771",24043.4810140403,1,235.293158434791,1,0,0,0,55.7851664433256,2002,1994.64971473929,1,1,1,4,"0"
"111781",24063.5738210119,1,273.328559034313,1,0,0,0,52.1062017865479,2002,1994.57896541897,1,1,1,4,"0"
"111791",19250.0266890766,1,35.8957277445943,1,0,0,0,69.7582023215946,2001.15164046432,1995.84835953568,1,1,1,4,"0"
"11180",23353.2151318733,2.43047183565795,74.6366034137815,1,0,0,0,51.1124506294727,2002,1994.28476408217,1,1,1,4,"0"
"11181",13477.421266777,3.75292168720625,40.4292086642141,0,1,0,0,23.4941566255875,1999.75292168721,1991.51753012324,2,0,0,4,"0"
"111821",7702.88749541459,2.35298087331466,54.0772458748881,0,1,0,0,48.2926885606721,1998.35298087331,1990.88211476011,2,0,0,4,"0"
"11183",10584.817608506,3.10153557336889,62.8744364860103,0,1,0,0,25.6092134402134,1999,1987.30460672011,2,0,0,4,"0"
"111841",10302.3482928304,3.46837884048,83.6432680536157,0,1,0,0,27.81027304288,1999,1988.40513652144,2,0,0,4,"0"
"111851",11133.6947242119,3.12592154205777,54.3335638830269,0,1,0,0,24.7481569158845,1999.12592154206,1987.75552925235,2,0,0,4,"0"
"111861",6121.4845074045,2.00731901801191,52.4484872127707,0,1,0,0,60.7365153515711,1998.00731901801,1992.95608589193,2,0,0,4,"0"
"11187",11139.2123649279,3.1273976364173,54.30083001451,0,1,0,0,24.7452047271654,1999.12739763642,1987.7643858185,2,0,0,4,"0"
"11188",9747.63758161664,2.81234882771969,61.7029997428454,0,1,0,0,23.3111394494772,1998.81234882772,1988.31355820596,2,0,0,4,"0"
"11189",6402.58686133265,2.06876215548255,52.73800727652,0,1,0,0,58.5245624026284,1998.06876215548,1992.5874270671,2,0,0,4,"0"
"111901",14009.6845425726,3.8953142168466,37.2715119269098,0,1,0,0,23.2093715663068,1999.89531421685,1992.37188530108,2,0,0,4,"0"
"111911",8238.63842840819,2.50300090783276,69.2483048569003,0,1,0,0,20.5270081704948,1998.50300090783,1990.47899364517,2,0,0,4,"0"
"111921",8085.92574670212,3,38.2223465773602,0,1,0,0,34.8528752250131,1998.27015739074,1987.72984260926,2,0,0,4,"0"
"111931",5864.16322180815,2.0162286227569,81.1211676623316,0,1,0,0,16.1460576048121,1998.01622862276,1993.8863996407,2,0,0,4,"0"
"11194",7365.85921354918,3,32.9404311780154,0,1,0,0,37.6058908572886,1998.06623030687,1987.93376969313,2,0,0,4,"0"
"111951",8520.09958608402,2.56070102215745,67.8409413683895,0,1,0,0,21.046309199417,1998.56070102216,1990.0750928449,2,0,0,4,"0"
"111961",10636.0693563889,2.99447916285135,57.2606587385944,0,1,0,0,24.9503124656621,1998.99447916285,1987.03864586004,2,0,0,4,"0"
"11197",9801.26606891723,2.82334277755581,61.4348463123893,0,1,0,0,23.4100849980023,1998.82334277756,1988.23660055711,2,0,0,4,"0"
"111981",10490.8754905467,2.9647141227033,57.9866578328544,0,1,0,0,24.6824271043297,1998.9647141227,1987.24700114108,2,0,0,4,"0"
"11199",10602.2794832494,3.0788578139618,61.5905351371712,0,1,0,0,25.4731468837708,1999,1987.23657344189,2,0,0,4,"0"
"112001",7423.60095630237,2.29193463525735,53.7895960011742,0,1,0,0,50.4903531307355,1998.29193463526,1991.24839218846,2,0,0,4,"0"
"11201",23305.8046200075,3,76.3619045127419,1,0,0,0,41.2462690835819,2002,1994.37686545821,1,1,1,4,"0"
"112021",24344.5573019995,3,202.014749090608,1,0,0,0,30.1642891739029,2002,1995.05476305797,1,1,1,4,"0"
"112031",24412.5605887193,3,21.6318964792166,1,0,0,0,36.8044391088188,2002,1996.59778044559,1,1,1,4,"0"
"112041",24386.4894348932,3,172.289728565638,1,0,0,0,31.0758572802879,2002,1995.35861909343,1,1,1,4,"0"
"112051",23504.9784071329,3,17.8999539275582,1,0,0,0,32.9726185987238,2001.8219187411,1996.6438374822,1,1,1,4,"0"
"112061",20236.0604246082,3,17.8847254375366,1,0,0,0,29.8058523610234,2001.22573154513,1995.45146309026,1,1,1,4,"0"
"112071",23914.1414251407,3,46.2791408563788,1,0,0,0,38.8047835780308,2002,1995.59760821098,1,1,1,4,"0"
"112081",21655.5828488008,3,28.2148967210005,1,0,0,0,27.9196252699476,2001.52468383941,1996.04936767882,1,1,1,4,"0"
"112091",22158.3019989342,3,39.9769067969508,1,0,0,0,53.0258227922022,2001.57435443019,1994.87177215097,1,1,1,4,"0"
"11210",23699.681157524,3,22.2335399126648,1,0,0,0,42.3347934279591,2001.8416301643,1996.20815082151,1,1,1,4,"0"
"112111",23839.6804589808,3,49.9612978912801,1,0,0,0,39.1036235759966,2002,1995.448188212,1,1,1,4,"0"
"11212",21831.013632467,3,15.6383045210934,1,0,0,0,32.0629947036505,2001.50787433796,1996.01574867591,1,1,1,4,"0"
"112131",24420.2456120248,3,148.360512739117,1,0,0,0,31.8096872179303,2002,1995.60322907264,1,1,1,4,"0"
"112141",24307.5768546294,3,228.229598687814,1,0,0,0,29.3603664049879,2002,1994.78678880166,1,1,1,4,"0"
"112151",24365.0599576565,3,187.480743349336,1,0,0,0,30.6099990794901,2002,1995.2033330265,1,1,1,4,"0"
"11216",23810.2867526228,3,12.8505860384675,1,0,0,0,34.8640180472285,2001.8580022559,1996.71600451181,1,1,1,4,"0"
"112171",21384.4402920678,3,29.7271853976808,1,0,0,0,27.1787986122072,2001.48110580072,1995.96221160144,1,1,1,4,"0"
"11218",24390.1015923114,3,14.2858633072218,1,0,0,0,37.546026756987,2001.96134933108,1996.80674665538,1,1,1,4,"0"
"11219",24553.5954953297,3,53.8309063322939,1,0,0,0,34.7085977245588,2002,1996.56953257485,1,1,1,4,"0"
"11220",24297.4953280492,3,235.376232160552,1,0,0,0,29.1412027836777,2002,1994.71373426123,1,1,1,4,"0"
"11221",14582.1232224905,3.72093340451829,43.04744524118,0,1,0,1,32.4186680903658,2000,1990,2,0,0,4,"0"
